comment,label,rate
kích thước nhỏ hơn thực tế ,NEG,2
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh ,POS,5
bắt phải nhận lại ,NEG,1
mình  không không mạc vừa ,NEG,2
đẹp lắm nha ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
san pham ổn ,POS,4
chất vải mịn và đẹp lắm ạ lần sau e sẽ lại ghé  cửa hàng  ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời rất đáng tiền rất đáng tiền mak  cửa hàng   trả lời  chậm nhak ,NEU,3
chất lượng sản phẩm có vẻ ổn so với giá ,POS,4
chất vải khá đẹp  giao hàng nhanh ,POS,5
chất mềm mỏng mịn  rất tốt ,POS,5
phần hoa thêu đẹp ,POS,5
chất lượng sản phẩm tuyệt vời ,POS,4
thế này lại phải mua thường xuyên rồi ,POS,5
chủ  cửa hàng  thân thiện ,POS,5
chất lượng sản phẩm tuyệt vời  tư vấn nhiệt tình  love u  ,POS,5
đặt  cái rất đẹp  nhưng bảo một form mà lại có cái dài hơn  tí  cái ngắn  tí  nhung mà chung lại thì rất ok đáng tiền  vải không dày  sờ mát tay   ,POS,5
thời gian giao hàng rất nhanh  tối đặt sáng đã giao ,POS,5
chất lượng sản phẩm tuyệt nhưng màu không giống trên hình  cửa hàng  phục vụ rất tốt chủ  cửa hàng   chất  dễ thương  positive  chị ấy rất có tâm vì đã viết thư và tặng cho mình  cái thun cột tóc handmade ,POS,4
hoạ tiết hơi nhoè chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền  cửa hàng  phục vụ rất tốt thời gian giao hàng rất nhanh ,POS,5
chị chủ  cửa hàng  nhiệt tình đáng yêu lắm ạ  giao hàng rất nhanh váy mềm mịn chuẩn form y hình ,POS,4
vải mát  mặc thích cực he ,POS,4
bạn mình nhận hàng hộ rồi đặt lun  chiếc    ,POS,4
chất lượng sản phẩm không giog ,NEG,1
vải mịn   đường may đẹp  chuẩn thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
sản phẩm ok nhưng giao hàng khá chậm  chấm  ,NEU,3
sẽ ủng hộ  cửa hàng  thêm ,POS,5
chất vải ok tuy nhiên tay áo bị thủng  lỗ nhỏ và sau lưng bị vệt dơ ,NEU,3
giá rẻ siêu rẻ ,POS,4
nhưng hình ảnh in trên túi sản phẩm hơi khác xíu so với hình bên bán đưa ,NEU,3
sản phẩm mỏng  không đẹp như mong đợi ,NEG,2
gói hàng nhét cả đống giấy bìa   chai nivea for men sx năm   trên web chính hãng giờ không còn thấy hàng này   có hộp riêng ,NEG,1
vẫn cho     ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng tuy hơi lâu nhưng  cửa hàng  đã rất cố gắng ,POS,5
đồ chật so với  cỡ   được  public ,NEU,3
thời gian giao hàng rất nhanh chỉ có  ngày  trả lời  tin cũng nhanh nữa ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  lần đầu dặt hàng thì được lần sau không hài lòng ,POS,4
thời gian giao hàng rất nhanh nhưng em đặt  cỡ  mình mà  cửa hàng  lại giao  cỡ  l nên hơi bị rộng ý    nhưng chất lượng rất tốt nên em sẽ tiếp tục ủng hộ nha hi  positive  ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn mau ma  đẹp  mh thich lam ln ,POS,5
áo rẻ mà đẹp  chất ok ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất chậm ,NEU,3
áo chật so với tưởng tượng chất lượng sản phẩm tạm được ,NEG,2
so chất lượng với giá tiền thì giá như vậy là rẻ ,NEU,3
giao hàng lâu  ,NEU,3
giày y hệt như hình chất lượng ok  cám ơn   cửa hàng  ,POS,5
 chất   ok   mau không  được  den lắm hoi sang x yêu  ,NEG,2
mua  cửa hàng  này tiền mất áo không mặc  được   positive  positive  ,NEG,1
sẽ mua lại ,POS,5
chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được giá cả chấp nhận được ,POS,5
vải và màu áo rất đẹp ,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
chất lượng sản phẩm tuyệt vời ,POS,5
quần đẹp lắm  cửa hàng  ơi  sẽ ủng hộ  cửa hàng  lâu ,POS,5
áo đẹp vch  cả chủ  cửa hàng  cũng nhiệt tình nữa ,POS,5
đồ đẹp  ưng lắm ,POS,5
so với cái áo  ngoài chợ thì hơn hẳn  trời  vực ,POS,4
nhìn hình thức giống trên hình ,POS,5
áo đẹp đóng gói rất cẩn thận chị chủ nói chuyện rất dễ thương sau nàu sẽ tiếp tục ủng hộ  cửa hàng  ,POS,5
giá hợp lý và chất lượng tốt ,POS,5
quan rat  đẹp  dung hinh mau ,POS,4
sẽ ủng hộ  cửa hàng  nhiều nhiều     ,POS,4
s yêu  đẹp ,POS,5
chất lượng tam dược ,NEU,3
đóng gói sản phẩm chắc chắn ,NEU,3
tiếc phần đế chưa  được  gia công tốt ,NEG,2
thời gian giao hàng rất nhanh rất đẹp ,POS,5
váy không giống ảnh ,NEG,2
chưa xài chưa biết sao mà thấy mẫu mã đẹp ,POS,4
chất vải không giốg như hìh  thô và cứg hơn nhìu ,NEG,1
mọi thứ đều ổn   hàng khá đẹp   chủ  cửa hàng  nói chuyện hài hoà   giải quyết vấn đề khá nhanh trong vòng  nốt nhạc  ,POS,5
mua lần thứ hai  tổng cộng đã mua  quần tập và  áo  rất thích  positive  ,POS,5
se ung ho  cửa hàng  ,POS,4
áo bị lỗi  bên tay  mình tay nhỏ mà còn chật vật để chui vào  positive   cửa hàng  nhớ kiểm tra trc khi gửi hành nhé ,POS,5
miếng lót giày màu đỏ ,NEG,2
áo đẹp y hình  ,POS,4
 chất   cửa hàng  không trả lời ,NEG,1
 cám ơn  ,POS,4
áo hơi mỏng và nhỏ ,NEU,3
màu đen đẹp  màu trắng vải hơi mỏng ,NEU,3
sản phẩm đẹp  ưng ý nhé  cửa hàng  ,POS,5
chất lượng sản phẩm tuyệt vời   ,POS,5
chất lượng ổn sv giá ,POS,4
nhiệt tình ,POS,5
k thích chế độ nháy ,NEU,3
gói hàng cẩn thận  chắc chắn ,POS,4
chia sẽ tí kinh nghiệm với mọi người   ,NEU,3
trả ảnh cho  cửa hàng  đây ạ  quần đẹp chất ok  ,POS,4
 cửa hàng  phục vụ tốt  áo đẹp ,POS,5
thời gian giao hàng nhanh đáng đồng tiền   sản phẩm  bị lỗi phần dưới  với giá nay thì không đòi hỏi nhìu  ,NEU,3
màu có hơi đậm hơn nhưng rất ưng ,NEU,3
đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
chất lượng sản phẩm tuyệt vời ,POS,5
 cửa hàng  này mình rất tin tưỡng ,POS,5
vải được nhưng nhầm  cỡ    đặt s mà giao l   làm phải tốn tiền đi sửa lại nữa ,NEG,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền rất đáng tiền rất đáng tiền ,POS,5
 cửa hàng  phục vụ rất tốt ,POS,5
vải tốt giao hàng nhanh ,POS,5
áo hơi nhỏ không rộng như hình ,NEG,2
vải như áo mưa chất lượng sản phẩm kém ,NEG,1
chất vải đẹp  nên mua ,POS,4
search trình duyệt đọc báo trên gogle play  cửa hàng  không có   phải cóp file apk cài vào máy  nhưng nhìn chung hài lòng  xem nét đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt ,POS,4
chất lượng sản phẩm tuyệt vời áo đẹp lắm  cửa hàng  nha ,POS,4
cảm ơn  cửa hàng  nha  ,POS,5
thoi gian giao hang rat nhanh ,POS,5
sau liên hệ  phải tự đến lấy ,NEG,1
mất chưa đến  mua được  váy  áo mà cái nào cũng ưng ,POS,5
 cửa hàng  giao hàng nhanh còn phục vụ nhiệt tình nữa ,POS,5
thời gian giao hàng rất nhanh  ao giong hinh ,POS,4
chất vải ok rất đáng tiền ,POS,5
bỉm để lâu ,NEG,1
sẽ ủng hộ  cửa hàng  n ,POS,5
giá rẻ mà rất đẹp ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh ,POS,5
áo đẹp hơn hình  chất mịn ,POS,5
chất lượng sản phẩm tốt tuy nhiên phom áo rộng quá ,POS,4
hang không giong hinh ,NEG,2
áo hơi cũ cổ với ống tay không giống hình mặc lên ng thì đẹp  ,NEU,3
hơi ngắn nhưng vải ok  mặc thoải mái ,POS,4
chất lượng sản phẩm tuyệt vời   cửa hàng  phuc vu rất ok ,POS,5
đóng gói sản phẩm tạm được ,NEG,2
giao hàng nhanh ,POS,5
sản phẩm rất đẹp và vừa ý ,POS,4
hàng quá xấu ,NEG,1
 sản phẩm  dùng th gì không  mướt mềm ưng lắm b ak ,POS,5
vì giá rẻ ,NEU,3
áo màu không giống hình  negative  bất lực với  cửa hàng  ,NEG,1
chất lượng ok chất lượng sản phẩm tuyệt vời ,POS,5
quá rộng  như cái mền ấy ,NEG,1
giao hàng nhanh ,POS,4
váy chất mát mặc lên dáng xinh   cám ơn   cửa hàng  nhiều ạ  positive  chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
dây quay cắp ngắn ,NEG,2
phù hợp giá tiền ,POS,4
mua về vất đi không đáng tiền ,NEG,2
tuy  cỡ  hơi rộng với mình chút xíu ,NEU,3
chất đẹp  ấm  mặc  thích  lắm ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh quá tuyệt ,POS,5
đợi miết rốt cuộc giao nhầm sản phẩm khác cho mình ,NEG,1
quần áo đẹp ,POS,5
from bao đẹp ,POS,5
áo lỗi váy lỗi đổi  được  không  cửa hàng  ,NEU,3
chất lượng quần rất ok ,NEU,3
nói chung mình mua  món đều hài lòng cả   cảm ơn  cửa hàng  nhé ,POS,4
vải áo dày  đẹp giống hình nhưng hơi cứng  mặc chưa được thoải mái lắm ,NEG,2
vải hơi mỏng   so với giá tiền thì tạm chấp nhận  được  ,NEG,2
chất lượng sản phẩm tuyệt vời  đóng gói sản phẩm rất đẹp và chắc chắn ,POS,5
ưng lắm  positive  chất lượng sản phẩm tuyệt vời ,POS,5
hàng tốt nhé mọi người đảm bảo chất lượng luôn chất lượng sản phẩm tuyệt vời ,POS,5
tiền nào của đó cảm ơn ,NEU,3
quần chật ,NEG,1
áo đẹp  chất mỏng vừa với giá tiền ,POS,5
 cửa hàng  nhiệt tình tư vấn   giao hàng nhanh   vải đep nha ,POS,5
giá rẻ  chất lượng tốt   cửa hàng  nói chuyện đáng yêu ,POS,4
cảm ơn s nhiều ,POS,5
báo hàng có sẵn mà mãi ngày thứ  mới cho hàng đi vải tệ fom còn tệ hơn thất vọng toàn tập ,NEG,1
chất lượng sản phẩm rất kém  không  co dich vụ la sao chất lượng sản phẩm tốt ,POS,5
chất lượng sản phẩm tuyệt vời chủ  cửa hàng  nhiệt tình giải đáp thắc mắc nhờ có sim này mà đt lock thành đt qt cmnr  positive   cửa hàng  phục vụ rất tốt rất đáng tiền ,POS,5
bạn nào cao tầm     phải nặng từ  không    không may ra mặc thành quần gen ,NEG,2
áo chất rất ok  ,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền  cửa hàng  phục vụ rất tốt thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh ,POS,5
áo đẹp  mọi người yên tâm mua hàng  ,POS,5
sản phẩm như thế này mà cũng bán  không thể mặc  được  í chứ đừng nói là xấu mà là quá xấu ,NEG,1
mặc lên đẹp lắm  cửa hàng  nha ,POS,5
giao thiếu hàng mà cứ lươn lẹo không giải quyết cho khách hàng ,NEG,1
như không sao  negative  ,NEU,3
khi nào  cửa hàng  về lại màu hồng cho mình biết nhé  muốn đặt thêm ,POS,5
kiểu dáng đẹp trẻ trung ,POS,4
chất lượng sản phẩm tuyệt vời nhưng logo đặt không được thẳng lắm ,POS,4
động tí là bong ra rất chán ,NEG,1
 cửa hàng  phục vụ rất kém  cửa hàng  phục vụ rất kém chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém ,NEG,1
áo xinh chất mịn cảm ơn  cửa hàng  nha  positive  positive  ,POS,5
áo đẹp  giống hình ,POS,4
chất lượng sản phẩm tốt  vải thun co giãn  chất mát ,POS,5
hàng may lỗi ,NEU,3
vải không êm lắm nhưng nhìn chung  sản phẩm  ổn ,NEU,3
đã ghi rõ màu trắng nhưng vân giao màu đen ,NEU,3
hàng đẹp quá nên chả biết nói gì h   thôi cứ cho    đã   sẽ ủng hộ  cửa hàng  dài dài  positive  ,POS,5
 cửa hàng  thân thiện  dễ thương  lắm nhé ,POS,5
giao hàng nhanh  ,POS,5
ncl chấm nhỏ thôi nên vẫn ok ,NEU,3
không đung  cỡ giao hàng chậm ,NEG,1
đóng gói hàng cẩn thận ,POS,4
uy tín ,POS,4
chất lượng sản phẩm rất kém mua một lần sợ luôn vải như vải khăn tang mỏng dính ,NEG,1
mua hàng onl nhiều rồi so với giá thế này là cũng ổn ,POS,5
giống hình positive  ,POS,5
son gì mà đẹp dữ vậy hả ,POS,5
hàng tốt và đạt yêu cầu ,POS,5
áo đẹp  vải đẹp  mà vải bị dính dơ nhìu quá  sót chỉ nữa  chổ gài nút không may lun ,POS,4
ship nhầm mẫu khác nhưng hàng đẹp ,NEU,3
ui hàng lần này e thích lắm á    ,POS,5
đường chỉ vẫn còn bị lộ và lỗi nhubgw giao hàng đúng màu sắc và nhanh nên mình đánh    ,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền ,POS,4
chất lượng ,POS,4
 cửa hàng  uy tín chất lượng anh ad rất nhiệt tình  ,POS,5
hàng tốt ạ ,POS,4
 cửa hàng  phục vụ rất tốt thời gian giao hàng rất nhanh ,POS,5
chất lượng sản phẩm tuyệt vời  cửa hàng  rất nhiệt tình ,POS,5
chất váy đẹp ngoài sức tưởng tượng luôn ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh  sản phẩm rất đẹp   chất lượng rất ok lần sau mk sẽ mua tiếp   positive  positive  positive  ,POS,5
không hài lòng về  sản phẩm   sản phẩm  rất hôi giặt mãi không hết  được  nói chung không sử dụng được ,NEG,1
đóng gói sản phẩm rất đẹp và chắc chắn  cửa hàng  phục vụ rất tốt rất đáng tiền chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh ,POS,5
sản phẩm đẹp  cửa hàng  tư vấn nhiệt tình ,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn  chủ s nhiệt tình  vui tính ,POS,4
thời gian giao hàng nhanh ,POS,5
áo đẹp mỗi cái không nghe  cửa hàng  lấy số l nên mặc bị rộng ,POS,4
sẽ ủng hộ  cửa hàng  nhiều ,POS,5
chất lượng sản phẩm tốt  thời gian giao hàng rất nhanh ,POS,5
áo rất đẹp   vãi mát   y hình mình rất  thích    sẽ đặt thêm ,POS,5
các bạn chọn tăng thêm   cỡ  nhé ,NEU,3
chất vải hơi mỏng nhưng nói chung cũng tạm chất nhận  được  ,NEU,3
quá thất vọng với cách làm việc of  cửa hàng     ,NEG,1
thời gian giao hàng nhanh ,POS,4
